"Index","KernelName","gpu-id","queue-id","queue-index","pid","tid","grd","wgr","lds","scr","arch_vgpr","accum_vgpr","sgpr","wave_size","sig","obj","DispatchNs","BeginNs","EndNs","CompleteNs","DurationNs"
119,"void flash_attn_tile<256, 256, 4, 6, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long) [clone .kd]",4,1,118,150034,150034,21504,384,32768,1432,128,0,48,64,"0x0","0x78a506387e80",7173387006385,7173416416205,7173416964189,7173416992896,547984
120,"void flash_attn_combine_results<256>(float const*, HIP_vector_type<float, 2u> const*, float*, int) [clone .kd]",4,1,119,150034,150034,6144,256,512,0,20,0,32,64,"0x0","0x78a506387cc0",7173387008422,7173417041816,7173417071148,7173417080399,29332
121,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,120,150034,150034,229376,32,0,0,12,0,16,64,"0x0","0x78a5c96d2b80",7173387010406,7173417071148,7173417095888,7173417106324,24740
122,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,121,150034,150034,229376,32,0,0,12,0,16,64,"0x0","0x78a5c96d2b80",7173387015783,7173417095888,7173417120332,7173417130791,24444
123,"void flash_attn_tile<256, 256, 4, 2, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long) [clone .kd]",4,1,122,150034,150034,28416,256,22528,1104,128,0,64,64,"0x0","0x78a506387e00",7173387018492,7173417342992,7173418064896,7173418095232,721904
124,"void flash_attn_combine_results<256>(float const*, HIP_vector_type<float, 2u> const*, float*, int) [clone .kd]",4,1,123,150034,150034,6144,256,512,0,20,0,32,64,"0x0","0x78a506387cc0",7173387020349,7173418064896,7173418087710,7173418097876,22814
125,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,124,150034,150034,229376,32,0,0,12,0,16,64,"0x0","0x78a5c96d2b80",7173387022305,7173418087710,7173418112450,7173418122243,24740
126,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,125,150034,150034,229376,32,0,0,12,0,16,64,"0x0","0x78a5c96d2b80",7173387024148,7173418112450,7173418137042,7173418146051,24592
127,"void flash_attn_tile<256, 256, 4, 6, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long) [clone .kd]",4,1,126,150034,150034,21504,384,32768,1432,128,0,48,64,"0x0","0x78a506387e80",7173387026655,7173418360147,7173418907686,7173418937170,547539
128,"void flash_attn_combine_results<256>(float const*, HIP_vector_type<float, 2u> const*, float*, int) [clone .kd]",4,1,127,150034,150034,6144,256,512,0,20,0,32,64,"0x0","0x78a506387cc0",7173387028467,7173418984572,7173419013905,7173419024075,29333
129,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,128,150034,150034,229376,32,0,0,12,0,16,64,"0x0","0x78a5c96d2b80",7173387030558,7173419013905,7173419038793,7173419048621,24888
130,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,129,150034,150034,229376,32,0,0,12,0,16,64,"0x0","0x78a5c96d2b80",7173387032364,7173419038793,7173419063236,7173419072346,24443
131,"void flash_attn_tile<256, 256, 4, 2, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long) [clone .kd]",4,1,130,150034,150034,28416,256,22528,1104,128,0,64,64,"0x0","0x78a506387e00",7173387034770,7173419286045,7173420031800,7173420061759,745755
132,"void flash_attn_combine_results<256>(float const*, HIP_vector_type<float, 2u> const*, float*, int) [clone .kd]",4,1,131,150034,150034,6144,256,512,0,20,0,32,64,"0x0","0x78a506387cc0",7173387036705,7173420031800,7173420056836,7173420064696,25036
133,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,132,150034,150034,229376,32,0,0,12,0,16,64,"0x0","0x78a5c96d2b80",7173387038829,7173420056836,7173420084243,7173420095096,27407
134,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,133,150034,150034,229376,32,0,0,12,0,16,64,"0x0","0x78a5c96d2b80",7173387040515,7173420084243,7173420111797,7173420122878,27554
135,"void flash_attn_tile<256, 256, 4, 6, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long) [clone .kd]",4,1,134,150034,150034,21504,384,32768,1432,128,0,48,64,"0x0","0x78a506387e80",7173387042974,7173420359642,7173420961846,7173420993409,602204
136,"void flash_attn_combine_results<256>(float const*, HIP_vector_type<float, 2u> const*, float*, int) [clone .kd]",4,1,135,150034,150034,6144,256,512,0,20,0,32,64,"0x0","0x78a506387cc0",7173387045087,7173421052806,7173421084361,7173421095234,31555
137,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,136,150034,150034,229376,32,0,0,12,0,16,64,"0x0","0x78a5c96d2b80",7173387046977,7173421084361,7173421112064,7173421123181,27703
138,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,137,150034,150034,229376,32,0,0,12,0,16,64,"0x0","0x78a5c96d2b80",7173387048629,7173421112064,7173421139470,7173421150492,27406
139,"void flash_attn_tile<256, 256, 4, 2, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long) [clone .kd]",4,1,138,150034,150034,28416,256,22528,1104,128,0,64,64,"0x0","0x78a506387e00",7173387050816,7173421387315,7173422176031,7173422209392,788716
140,"void flash_attn_combine_results<256>(float const*, HIP_vector_type<float, 2u> const*, float*, int) [clone .kd]",4,1,139,150034,150034,6144,256,512,0,20,0,32,64,"0x0","0x78a506387cc0",7173387052697,7173422176031,7173422198697,7173422212960,22666
141,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,140,150034,150034,229376,32,0,0,12,0,16,64,"0x0","0x78a5c96d2b80",7173387054393,7173422198697,7173422223734,7173422236066,25037
