"Index","KernelName","gpu-id","queue-id","queue-index","pid","tid","grd","wgr","lds","scr","arch_vgpr","accum_vgpr","sgpr","wave_size","sig","obj","DispatchNs","BeginNs","EndNs","CompleteNs","DurationNs"
537,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,536,149894,149894,229376,32,0,0,12,0,16,64,"0x0","0x77a50f5d2b80",7172074184450,7172206891884,7172206916477,7172206922057,24593
538,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,537,149894,149894,229376,32,0,0,12,0,16,64,"0x0","0x77a50f5d2b80",7172074186025,7172206916477,7172206941366,7172206946635,24889
539,"void flash_attn_tile<256, 256, 4, 2, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long) [clone .kd]",4,1,538,149894,149894,28416,256,22528,1104,128,0,64,64,"0x0","0x77a4ba787e00",7172074188394,7172207164179,7172207907730,7172207925638,743551
540,"void flash_attn_combine_results<256>(float const*, HIP_vector_type<float, 2u> const*, float*, int) [clone .kd]",4,1,539,149894,149894,6144,256,512,0,20,0,32,64,"0x0","0x77a4ba787cc0",7172074190337,7172207907730,7172207932027,7172207937361,24297
541,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,540,149894,149894,229376,32,0,0,12,0,16,64,"0x0","0x77a50f5d2b80",7172074192296,7172207932027,7172207959730,7172207965700,27703
542,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,541,149894,149894,229376,32,0,0,12,0,16,64,"0x0","0x77a50f5d2b80",7172074193921,7172207959730,7172207986989,7172207992814,27259
543,"void flash_attn_tile<256, 256, 4, 6, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long) [clone .kd]",4,1,542,149894,149894,21504,384,32768,1432,128,0,48,64,"0x0","0x77a4ba787e80",7172074196396,7172208234988,7172208839132,7172208856895,604144
544,"void flash_attn_combine_results<256>(float const*, HIP_vector_type<float, 2u> const*, float*, int) [clone .kd]",4,1,543,149894,149894,6144,256,512,0,20,0,32,64,"0x0","0x77a4ba787cc0",7172074198250,7172208867280,7172208899428,7172208905504,32148
545,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,544,149894,149894,229376,32,0,0,12,0,16,64,"0x0","0x77a50f5d2b80",7172074200258,7172208899428,7172208927280,7172208933161,27852
546,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,545,149894,149894,229376,32,0,0,12,0,16,64,"0x0","0x77a50f5d2b80",7172074201854,7172208927280,7172208954539,7172208959834,27259
547,"void flash_attn_tile<256, 256, 4, 2, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long) [clone .kd]",4,1,546,149894,149894,28416,256,22528,1104,128,0,64,64,"0x0","0x77a4ba787e00",7172074204104,7172209202834,7172209996311,7172210015123,793477
548,"void flash_attn_combine_results<256>(float const*, HIP_vector_type<float, 2u> const*, float*, int) [clone .kd]",4,1,547,149894,149894,6144,256,512,0,20,0,32,64,"0x0","0x77a4ba787cc0",7172074205869,7172209996311,7172210018533,7172210025751,22222
549,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,548,149894,149894,229376,32,0,0,12,0,16,64,"0x0","0x77a50f5d2b80",7172074207767,7172210018533,7172210043274,7172210048595,24741
