"Index","KernelName","gpu-id","queue-id","queue-index","pid","tid","grd","wgr","lds","scr","arch_vgpr","accum_vgpr","sgpr","wave_size","sig","obj","DispatchNs","BeginNs","EndNs","CompleteNs","DurationNs"
429,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,428,70119,70119,229376,32,0,0,12,0,16,64,"0x0","0x7c8593dd2b80",3896531118843,3896633483532,3896633508272,3896633513815,24740
430,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,429,70119,70119,229376,32,0,0,12,0,16,64,"0x0","0x7c8593dd2b80",3896531120666,3896633508272,3896633532568,3896633538314,24296
431,"void flash_attn_tile<256, 256, 4, 6, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long) [clone .kd]",4,1,430,70119,70119,21504,384,32768,1432,128,0,48,64,"0x0","0x7c853fac6a40",3896531123134,3896633755825,3896634296855,3896634318168,541030
432,"void flash_attn_combine_results<256>(float const*, HIP_vector_type<float, 2u> const*, float*, int) [clone .kd]",4,1,431,70119,70119,6144,256,512,0,20,0,32,64,"0x0","0x7c853fac6880",3896531124829,3896634326929,3896634354928,3896634361109,27999
433,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,432,70119,70119,229376,32,0,0,12,0,16,64,"0x0","0x7c8593dd2b80",3896531126640,3896634354928,3896634379965,3896634385417,25037
434,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,433,70119,70119,229376,32,0,0,12,0,16,64,"0x0","0x7c8593dd2b80",3896531128142,3896634379965,3896634404409,3896634410968,24444
435,"void flash_attn_tile<256, 256, 4, 2, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long) [clone .kd]",4,1,434,70119,70119,28416,256,22528,1104,128,0,64,64,"0x0","0x7c853fac69c0",3896531130412,3896634627666,3896635347509,3896635367572,719843
436,"void flash_attn_combine_results<256>(float const*, HIP_vector_type<float, 2u> const*, float*, int) [clone .kd]",4,1,435,70119,70119,6144,256,512,0,20,0,32,64,"0x0","0x7c853fac6880",3896531132031,3896635347509,3896635369879,3896635380881,22370
437,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,436,70119,70119,229376,32,0,0,12,0,16,64,"0x0","0x7c8593dd2b80",3896531133749,3896635369879,3896635395063,3896635401282,25184
438,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,437,70119,70119,229376,32,0,0,12,0,16,64,"0x0","0x7c8593dd2b80",3896531135277,3896635395063,3896635419656,3896635424863,24593
439,"void flash_attn_tile<256, 256, 4, 6, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long) [clone .kd]",4,1,438,70119,70119,21504,384,32768,1432,128,0,48,64,"0x0","0x7c853fac6a40",3896531137502,3896635642912,3896636189424,3896636209626,546512
440,"void flash_attn_combine_results<256>(float const*, HIP_vector_type<float, 2u> const*, float*, int) [clone .kd]",4,1,439,70119,70119,6144,256,512,0,20,0,32,64,"0x0","0x7c853fac6880",3896531139367,3896636268386,3896636296534,3896636302542,28148
441,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,440,70119,70119,229376,32,0,0,12,0,16,64,"0x0","0x7c8593dd2b80",3896531142806,3896636296534,3896636321126,3896636327568,24592
442,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,441,70119,70119,229376,32,0,0,12,0,16,64,"0x0","0x7c8593dd2b80",3896531144450,3896636321126,3896636345570,3896636351125,24444
