"Index","KernelName","gpu-id","queue-id","queue-index","pid","tid","grd","wgr","lds","scr","arch_vgpr","accum_vgpr","sgpr","wave_size","sig","obj","DispatchNs","BeginNs","EndNs","CompleteNs","DurationNs"
816,"widelaunch_noop_kernel(int*) [clone .kd]",4,1,822,70325,70325,64,64,0,0,4,0,16,64,"0x0","0x70100b2a6780",3898666599379,3898666605238,3898666607905,3898666611249,2667
817,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,824,70325,70325,229376,32,0,0,12,0,16,64,"0x0","0x700f9d5d2b80",3898666603672,3898666619016,3898666643905,3898666646833,24889
818,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,825,70325,70325,229376,32,0,0,12,0,16,64,"0x0","0x700f9d5d2b80",3898666605793,3898666643905,3898666668497,3898666671486,24592
819,"void flash_attn_tile<256, 256, 4, 6, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long) [clone .kd]",4,1,826,70325,70325,21504,384,32768,1432,128,0,48,64,"0x0","0x70100b2a6a40",3898666608250,3898666891755,3898667435308,3898667444328,543553
820,"void flash_attn_combine_results<256>(float const*, HIP_vector_type<float, 2u> const*, float*, int) [clone .kd]",4,1,827,70325,70325,6144,256,512,0,20,0,32,64,"0x0","0x70100b2a6880",3898666610230,3898667460493,3898667488196,3898667491178,27703
821,"widelaunch_noop_kernel(int*) [clone .kd]",4,1,829,70325,70325,64,64,0,0,4,0,16,64,"0x0","0x70100b2a6780",3898667500403,3898667505974,3898667508493,3898667512021,2519
822,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,831,70325,70325,229376,32,0,0,12,0,16,64,"0x0","0x700f9d5d2b80",3898667504227,3898667519752,3898667545085,3898667548094,25333
823,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,832,70325,70325,229376,32,0,0,12,0,16,64,"0x0","0x700f9d5d2b80",3898667506015,3898667545085,3898667569529,3898667572393,24444
824,"void flash_attn_tile<256, 256, 4, 6, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long) [clone .kd]",4,1,833,70325,70325,21504,384,32768,1432,128,0,48,64,"0x0","0x70100b2a6a40",3898667508906,3898667792343,3898668334266,3898668343453,541923
825,"void flash_attn_combine_results<256>(float const*, HIP_vector_type<float, 2u> const*, float*, int) [clone .kd]",4,1,834,70325,70325,6144,256,512,0,20,0,32,64,"0x0","0x70100b2a6880",3898667510971,3898668360488,3898668389821,3898668392755,29333
826,"widelaunch_noop_kernel(int*) [clone .kd]",4,1,836,70325,70325,64,64,0,0,4,0,16,64,"0x0","0x70100b2a6780",3898668402094,3898668407895,3898668410413,3898668413672,2518
827,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,838,70325,70325,229376,32,0,0,12,0,16,64,"0x0","0x700f9d5d2b80",3898668406259,3898668421228,3898668446413,3898668449333,25185
