"Index","KernelName","gpu-id","queue-id","queue-index","pid","tid","grd","wgr","lds","scr","arch_vgpr","accum_vgpr","sgpr","wave_size","sig","obj","DispatchNs","BeginNs","EndNs","CompleteNs","DurationNs"
235,"void flash_attn_tile<256, 256, 4, 2, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long) [clone .kd]",4,1,234,70188,70188,28416,256,22528,1104,128,0,64,64,"0x0","0x76baa4d869c0",3897182205570,3897237298625,3897238004681,3897238080457,706056
236,"void flash_attn_combine_results<256>(float const*, HIP_vector_type<float, 2u> const*, float*, int) [clone .kd]",4,1,235,70188,70188,6144,256,512,0,20,0,32,64,"0x0","0x76baa4d86880",3897182207246,3897238004681,3897238024088,3897238091429,19407
237,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,236,70188,70188,229376,32,0,0,12,0,16,64,"0x0","0x76bb12ad2b80",3897182209005,3897238024088,3897238047199,3897238093779,23111
238,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,237,70188,70188,229376,32,0,0,12,0,16,64,"0x0","0x76bb12ad2b80",3897182210642,3897238047199,3897238069865,3897238095523,22666
239,"void flash_attn_tile<256, 256, 4, 6, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long) [clone .kd]",4,1,238,70188,70188,21504,384,32768,1432,128,0,48,64,"0x0","0x76baa4d86a40",3897182212996,3897238259786,3897238789699,3897238860339,529913
240,"void flash_attn_combine_results<256>(float const*, HIP_vector_type<float, 2u> const*, float*, int) [clone .kd]",4,1,239,70188,70188,6144,256,512,0,20,0,32,64,"0x0","0x76baa4d86880",3897182214815,3897238904511,3897238929547,3897238937139,25036
241,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,240,70188,70188,229376,32,0,0,12,0,16,64,"0x0","0x76bb12ad2b80",3897182216693,3897238929547,3897238953102,3897238962439,23555
242,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,241,70188,70188,229376,32,0,0,12,0,16,64,"0x0","0x76bb12ad2b80",3897182218730,3897238953102,3897238976657,3897238985033,23555
243,"void flash_attn_tile<256, 256, 4, 2, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long) [clone .kd]",4,1,242,70188,70188,28416,256,22528,1104,128,0,64,64,"0x0","0x76baa4d869c0",3897182221109,3897239168208,3897239881079,3897239907483,712871
244,"void flash_attn_combine_results<256>(float const*, HIP_vector_type<float, 2u> const*, float*, int) [clone .kd]",4,1,243,70188,70188,6144,256,512,0,20,0,32,64,"0x0","0x76baa4d86880",3897182222764,3897239881079,3897239902264,3897239911997,21185
245,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,244,70188,70188,229376,32,0,0,12,0,16,64,"0x0","0x76bb12ad2b80",3897182224599,3897239902264,3897239925819,3897239934345,23555
246,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,245,70188,70188,229376,32,0,0,12,0,16,64,"0x0","0x76bb12ad2b80",3897182226284,3897239925819,3897239948781,3897239956117,22962
247,"void flash_attn_tile<256, 256, 4, 6, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long) [clone .kd]",4,1,246,70188,70188,21504,384,32768,1432,128,0,48,64,"0x0","0x76baa4d86a40",3897182228608,3897240159146,3897240700466,3897240726574,541320
248,"void flash_attn_combine_results<256>(float const*, HIP_vector_type<float, 2u> const*, float*, int) [clone .kd]",4,1,247,70188,70188,6144,256,512,0,20,0,32,64,"0x0","0x76baa4d86880",3897182230286,3897240750243,3897240777650,3897240785658,27407
249,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,248,70188,70188,229376,32,0,0,12,0,16,64,"0x0","0x76bb12ad2b80",3897182232349,3897240777650,3897240801501,3897240809923,23851
250,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,249,70188,70188,229376,32,0,0,12,0,16,64,"0x0","0x76bb12ad2b80",3897182234082,3897240801501,3897240824760,3897240832258,23259
