"Index","KernelName","gpu-id","queue-id","queue-index","pid","tid","grd","wgr","lds","scr","arch_vgpr","accum_vgpr","sgpr","wave_size","sig","obj","DispatchNs","BeginNs","EndNs","CompleteNs","DurationNs"
784,"void flash_attn_combine_results<256>(float const*, HIP_vector_type<float, 2u> const*, float*, int) [clone .kd]",4,1,783,70054,70054,6144,256,512,0,20,0,32,64,"0x0","0x7c5b0c546880",3895889784649,3896074404798,3896074434724,3896074437196,29926
785,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,784,70054,70054,229376,32,0,0,12,0,16,64,"0x0","0x7c5b0c5d2b80",3895889786505,3896074434724,3896074459761,3896074462351,25037
786,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,785,70054,70054,229376,32,0,0,12,0,16,64,"0x0","0x7c5b0c5d2b80",3895889790600,3896074459761,3896074484205,3896074486834,24444
787,"void flash_attn_tile<256, 256, 4, 2, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long) [clone .kd]",4,1,786,70054,70054,28416,256,22528,1104,128,0,64,64,"0x0","0x7c5b0c5469c0",3895889792942,3896074707167,3896075421534,3896075430014,714367
788,"void flash_attn_combine_results<256>(float const*, HIP_vector_type<float, 2u> const*, float*, int) [clone .kd]",4,1,787,70054,70054,6144,256,512,0,20,0,32,64,"0x0","0x7c5b0c546880",3895889794717,3896075421534,3896075444349,3896075446926,22815
789,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,788,70054,70054,229376,32,0,0,12,0,16,64,"0x0","0x7c5b0c5d2b80",3895889796646,3896075444349,3896075469237,3896075471843,24888
790,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,789,70054,70054,229376,32,0,0,12,0,16,64,"0x0","0x7c5b0c5d2b80",3895889798307,3896075469237,3896075494126,3896075496868,24889
791,"void flash_attn_tile<256, 256, 4, 6, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long) [clone .kd]",4,1,790,70054,70054,21504,384,32768,1432,128,0,48,64,"0x0","0x7c5b0c546a40",3895889800782,3896075717532,3896076264492,3896076272939,546960
792,"void flash_attn_combine_results<256>(float const*, HIP_vector_type<float, 2u> const*, float*, int) [clone .kd]",4,1,791,70054,70054,6144,256,512,0,20,0,32,64,"0x0","0x7c5b0c546880",3895889802414,3896076289826,3896076319011,3896076321581,29185
793,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,792,70054,70054,229376,32,0,0,12,0,16,64,"0x0","0x7c5b0c5d2b80",3895889804147,3896076319011,3896076344048,3896076346628,25037
