"Kind","Agent_Id","Queue_Id","Kernel_Id","Kernel_Name","Correlation_Id","Start_Timestamp","End_Timestamp","Private_Segment_Size","Group_Segment_Size","Workgroup_Size_X","Workgroup_Size_Y","Workgroup_Size_Z","Grid_Size_X","Grid_Size_Y","Grid_Size_Z"
"KERNEL_DISPATCH",4,2,78,"void tile_fp16_gemm<128, 64, 4, 8, 32, false>(__half const*, __half const*, float*, float*, int, int, int, long, int)",1383,42146605466598,42146605915047,0,25088,256,1,1,8192,1,8
"KERNEL_DISPATCH",4,2,80,"tile_fp16_reduce_span(float const*, float*, int, int, int, long, long)",1384,42146605915047,42146605947639,0,0,256,1,1,65536,1,1
"KERNEL_DISPATCH",4,2,69,"void convert_unary<float, __half>(void const*, __half*, long, long, long, HIP_vector_type<unsigned int, 3u>, long, long, long)",1385,42146605969714,42146605988232,0,0,256,1,1,655360,1,1
"KERNEL_DISPATCH",4,2,30,"void dequantize_block_iq3_s<__half>(void const*, __half*)",1386,42146605988232,42146606135197,0,0,32,1,1,1310720,1,1
"KERNEL_DISPATCH",4,2,78,"void tile_fp16_gemm<128, 64, 4, 8, 32, false>(__half const*, __half const*, float*, float*, int, int, int, long, int)",1387,42146606135197,42146606583201,0,25088,256,1,1,8192,1,8
"KERNEL_DISPATCH",4,2,80,"tile_fp16_reduce_span(float const*, float*, int, int, int, long, long)",1388,42146606583201,42146606612979,0,0,256,1,1,65536,1,1
"KERNEL_DISPATCH",4,2,69,"void convert_unary<float, __half>(void const*, __half*, long, long, long, HIP_vector_type<unsigned int, 3u>, long, long, long)",1389,42146606654165,42146606670758,0,0,256,1,1,655360,1,1
"KERNEL_DISPATCH",4,2,30,"void dequantize_block_iq3_s<__half>(void const*, __half*)",1390,42146606670758,42146606802759,0,0,32,1,1,1310720,1,1
"KERNEL_DISPATCH",4,2,78,"void tile_fp16_gemm<128, 64, 4, 8, 32, false>(__half const*, __half const*, float*, float*, int, int, int, long, int)",1391,42146606802759,42146607223948,0,25088,256,1,1,8192,1,8
"KERNEL_DISPATCH",4,2,80,"tile_fp16_reduce_span(float const*, float*, int, int, int, long, long)",1392,42146607223948,42146607253430,0,0,256,1,1,65536,1,1
