#PHASE preboot 1790051444
2026-09-21T23:30:44.989871,0.1,card0,7.9,0
2026-09-21T23:30:44.989871,0.1,card1,7.9,0
2026-09-21T23:30:44.989871,0.1,card2,8.0,0
2026-09-21T23:30:44.989871,0.1,card3,11.7,0
2026-09-21T23:30:47.053303,2.1,card0,4012.9,0
2026-09-21T23:30:47.053303,2.1,card1,3996.7,0
2026-09-21T23:30:47.053303,2.1,card2,4012.7,0
2026-09-21T23:30:47.053303,2.1,card3,11.8,0
2026-09-21T23:30:49.113359,4.2,card0,4013.4,0
2026-09-21T23:30:49.113359,4.2,card1,3997.3,0
2026-09-21T23:30:49.113359,4.2,card2,4013.2,0
2026-09-21T23:30:49.113359,4.2,card3,11.8,0
2026-09-21T23:30:51.179240,6.3,card0,4013.9,0
2026-09-21T23:30:51.179240,6.3,card1,3997.8,0
2026-09-21T23:30:51.179240,6.3,card2,4013.6,0
2026-09-21T23:30:51.179240,6.3,card3,11.8,0
2026-09-21T23:30:53.240228,8.3,card0,4014.4,0
2026-09-21T23:30:53.240228,8.3,card1,3998.3,0
2026-09-21T23:30:53.240228,8.3,card2,4014.1,0
2026-09-21T23:30:53.240228,8.3,card3,11.8,0
2026-09-21T23:30:55.298944,10.4,card0,4015.1,1
2026-09-21T23:30:55.298944,10.4,card1,3999.2,0
2026-09-21T23:30:55.298944,10.4,card2,4014.9,1
2026-09-21T23:30:55.298944,10.4,card3,11.8,0
2026-09-21T23:30:57.365912,12.4,card0,4016.6,0
2026-09-21T23:30:57.365912,12.4,card1,4000.7,0
2026-09-21T23:30:57.365912,12.4,card2,4016.3,0
2026-09-21T23:30:57.365912,12.4,card3,11.8,0
2026-09-21T23:30:59.428745,14.5,card0,4017.0,3
2026-09-21T23:30:59.428745,14.5,card1,4001.2,3
2026-09-21T23:30:59.428745,14.5,card2,4016.8,3
2026-09-21T23:30:59.428745,14.5,card3,11.8,0
2026-09-21T23:31:01.493177,16.6,card0,7809.9,0
2026-09-21T23:31:01.493177,16.6,card1,7582.1,0
2026-09-21T23:31:01.493177,16.6,card2,7634.2,0
2026-09-21T23:31:01.493177,16.6,card3,12.0,0
#PHASE bootready 1790051462
2026-09-21T23:31:03.556413,18.6,card0,7809.9,0
2026-09-21T23:31:03.556413,18.6,card1,7582.1,0
2026-09-21T23:31:03.556413,18.6,card2,7634.2,0
2026-09-21T23:31:03.556413,18.6,card3,12.0,0
2026-09-21T23:31:05.612581,20.7,card0,7809.9,0
2026-09-21T23:31:05.612581,20.7,card1,7582.1,0
2026-09-21T23:31:05.612581,20.7,card2,7634.2,0
2026-09-21T23:31:05.612581,20.7,card3,12.0,0
2026-09-21T23:31:07.669566,22.7,card0,7809.9,0
2026-09-21T23:31:07.669566,22.7,card1,7582.1,0
2026-09-21T23:31:07.669566,22.7,card2,7634.2,0
2026-09-21T23:31:07.669566,22.7,card3,12.0,0
2026-09-21T23:31:09.734673,24.8,card0,7809.9,0
2026-09-21T23:31:09.734673,24.8,card1,7582.1,0
2026-09-21T23:31:09.734673,24.8,card2,7634.2,0
2026-09-21T23:31:09.734673,24.8,card3,12.0,0
2026-09-21T23:31:11.796601,26.9,card0,7809.9,0
2026-09-21T23:31:11.796601,26.9,card1,7582.1,0
2026-09-21T23:31:11.796601,26.9,card2,7634.2,0
2026-09-21T23:31:11.796601,26.9,card3,12.0,0
2026-09-21T23:31:13.854044,28.9,card0,7809.9,0
2026-09-21T23:31:13.854044,28.9,card1,7582.1,0
2026-09-21T23:31:13.854044,28.9,card2,7634.2,0
2026-09-21T23:31:13.854044,28.9,card3,12.0,0
2026-09-21T23:31:15.924597,31.0,card0,7809.9,0
2026-09-21T23:31:15.924597,31.0,card1,7582.1,0
2026-09-21T23:31:15.924597,31.0,card2,7634.2,0
2026-09-21T23:31:15.924597,31.0,card3,12.0,0
2026-09-21T23:31:17.981789,33.1,card0,7809.9,0
2026-09-21T23:31:17.981789,33.1,card1,7582.1,0
2026-09-21T23:31:17.981789,33.1,card2,7634.2,0
2026-09-21T23:31:17.981789,33.1,card3,12.0,0
2026-09-21T23:31:20.039751,35.1,card0,7809.9,0
2026-09-21T23:31:20.039751,35.1,card1,7582.1,0
2026-09-21T23:31:20.039751,35.1,card2,7634.2,0
2026-09-21T23:31:20.039751,35.1,card3,12.0,0
2026-09-21T23:31:22.102060,37.2,card0,7809.9,0
2026-09-21T23:31:22.102060,37.2,card1,7582.1,0
2026-09-21T23:31:22.102060,37.2,card2,7634.2,0
2026-09-21T23:31:22.102060,37.2,card3,12.0,0
2026-09-21T23:31:24.158065,39.2,card0,7809.9,0
2026-09-21T23:31:24.158065,39.2,card1,7582.1,0
2026-09-21T23:31:24.158065,39.2,card2,7634.2,0
2026-09-21T23:31:24.158065,39.2,card3,12.0,0
2026-09-21T23:31:26.217245,41.3,card0,7809.9,0
2026-09-21T23:31:26.217245,41.3,card1,7582.1,0
2026-09-21T23:31:26.217245,41.3,card2,7634.2,0
2026-09-21T23:31:26.217245,41.3,card3,12.0,0
2026-09-21T23:31:28.278834,43.4,card0,7809.9,0
2026-09-21T23:31:28.278834,43.4,card1,7582.1,0
2026-09-21T23:31:28.278834,43.4,card2,7634.2,0
2026-09-21T23:31:28.278834,43.4,card3,12.0,0
2026-09-21T23:31:30.338068,45.4,card0,7809.9,0
2026-09-21T23:31:30.338068,45.4,card1,7582.1,0
2026-09-21T23:31:30.338068,45.4,card2,7634.2,0
2026-09-21T23:31:30.338068,45.4,card3,12.0,0
2026-09-21T23:31:32.402716,47.5,card0,7809.9,0
2026-09-21T23:31:32.402716,47.5,card1,7582.1,0
2026-09-21T23:31:32.402716,47.5,card2,7634.2,0
2026-09-21T23:31:32.402716,47.5,card3,12.0,0
2026-09-21T23:31:34.460618,49.5,card0,7809.9,0
2026-09-21T23:31:34.460618,49.5,card1,7582.1,0
2026-09-21T23:31:34.460618,49.5,card2,7634.2,0
2026-09-21T23:31:34.460618,49.5,card3,12.0,0
2026-09-21T23:31:36.518850,51.6,card0,7809.9,0
2026-09-21T23:31:36.518850,51.6,card1,7582.1,0
2026-09-21T23:31:36.518850,51.6,card2,7634.2,0
2026-09-21T23:31:36.518850,51.6,card3,12.0,0
2026-09-21T23:31:38.582874,53.7,card0,7809.9,0
2026-09-21T23:31:38.582874,53.7,card1,7582.1,0
2026-09-21T23:31:38.582874,53.7,card2,7634.2,0
2026-09-21T23:31:38.582874,53.7,card3,12.0,0
2026-09-21T23:31:40.643445,55.7,card0,7809.9,0
2026-09-21T23:31:40.643445,55.7,card1,7582.1,0
2026-09-21T23:31:40.643445,55.7,card2,7634.2,0
2026-09-21T23:31:40.643445,55.7,card3,12.0,0
2026-09-21T23:31:42.703019,57.8,card0,7809.9,0
2026-09-21T23:31:42.703019,57.8,card1,7582.1,0
2026-09-21T23:31:42.703019,57.8,card2,7634.2,0
2026-09-21T23:31:42.703019,57.8,card3,12.0,0
2026-09-21T23:31:44.765840,59.8,card0,7809.9,0
2026-09-21T23:31:44.765840,59.8,card1,7582.1,0
2026-09-21T23:31:44.765840,59.8,card2,7634.2,0
2026-09-21T23:31:44.765840,59.8,card3,12.0,0
2026-09-21T23:31:46.826530,61.9,card0,7809.9,0
2026-09-21T23:31:46.826530,61.9,card1,7582.1,0
2026-09-21T23:31:46.826530,61.9,card2,7634.2,0
2026-09-21T23:31:46.826530,61.9,card3,12.0,0
2026-09-21T23:31:48.888660,64.0,card0,7809.9,0
2026-09-21T23:31:48.888660,64.0,card1,7582.1,0
2026-09-21T23:31:48.888660,64.0,card2,7634.2,0
2026-09-21T23:31:48.888660,64.0,card3,12.0,0
2026-09-21T23:31:50.953326,66.0,card0,7809.9,0
2026-09-21T23:31:50.953326,66.0,card1,7582.1,0
2026-09-21T23:31:50.953326,66.0,card2,7634.2,0
2026-09-21T23:31:50.953326,66.0,card3,12.0,0
2026-09-21T23:31:53.019278,68.1,card0,7809.9,0
2026-09-21T23:31:53.019278,68.1,card1,7582.1,0
2026-09-21T23:31:53.019278,68.1,card2,7634.2,0
2026-09-21T23:31:53.019278,68.1,card3,12.0,0
2026-09-21T23:31:55.094375,70.2,card0,7809.9,0
2026-09-21T23:31:55.094375,70.2,card1,7582.1,0
2026-09-21T23:31:55.094375,70.2,card2,7634.2,0
2026-09-21T23:31:55.094375,70.2,card3,12.0,0
2026-09-21T23:31:57.155482,72.2,card0,7809.9,0
2026-09-21T23:31:57.155482,72.2,card1,7582.1,0
2026-09-21T23:31:57.155482,72.2,card2,7634.2,0
2026-09-21T23:31:57.155482,72.2,card3,12.0,0
2026-09-21T23:31:59.212641,74.3,card0,7809.9,0
2026-09-21T23:31:59.212641,74.3,card1,7582.1,0
2026-09-21T23:31:59.212641,74.3,card2,7634.2,0
2026-09-21T23:31:59.212641,74.3,card3,12.0,0
2026-09-21T23:32:01.274393,76.4,card0,7809.9,0
2026-09-21T23:32:01.274393,76.4,card1,7582.1,0
2026-09-21T23:32:01.274393,76.4,card2,7634.2,0
2026-09-21T23:32:01.274393,76.4,card3,12.0,0
2026-09-21T23:32:03.337893,78.4,card0,7809.9,0
2026-09-21T23:32:03.337893,78.4,card1,7582.1,0
2026-09-21T23:32:03.337893,78.4,card2,7634.2,0
2026-09-21T23:32:03.337893,78.4,card3,12.0,0
2026-09-21T23:32:05.401329,80.5,card0,7809.9,0
2026-09-21T23:32:05.401329,80.5,card1,7582.1,0
2026-09-21T23:32:05.401329,80.5,card2,7634.2,0
2026-09-21T23:32:05.401329,80.5,card3,12.0,0
2026-09-21T23:32:07.460601,82.5,card0,7809.9,0
2026-09-21T23:32:07.460601,82.5,card1,7582.1,0
2026-09-21T23:32:07.460601,82.5,card2,7634.2,0
2026-09-21T23:32:07.460601,82.5,card3,12.0,0
2026-09-21T23:32:09.521931,84.6,card0,7809.9,0
