"Kind","Agent_Id","Queue_Id","Kernel_Id","Kernel_Name","Correlation_Id","Start_Timestamp","End_Timestamp","Private_Segment_Size","Group_Segment_Size","Workgroup_Size_X","Workgroup_Size_Y","Workgroup_Size_Z","Grid_Size_X","Grid_Size_Y","Grid_Size_Z"
"KERNEL_DISPATCH",4,2,35,"void convert_unary<float, __half>(void const*, __half*, long, long, long, HIP_vector_type<unsigned int, 3u>, long, long, long)",746,42174396142856,42174396218116,0,0,256,1,1,2228224,1,1
"KERNEL_DISPATCH",4,2,79,"void tile_fp16_gemm<128, 64, 4, 8, 32, false>(__half const*, __half const*, float*, float*, int, int, int, long, int)",747,42174396218116,42174397584204,0,25088,256,1,1,6656,1,8
"KERNEL_DISPATCH",4,2,82,"tile_fp16_reduce(float const*, float*, int, int)",748,42174397584204,42174397626427,0,0,256,1,1,53248,1,1
"KERNEL_DISPATCH",4,2,33,"void dequantize_block_iq3_s<__half>(void const*, __half*)",749,42174397651612,42174398061839,0,0,32,1,1,3620864,1,1
"KERNEL_DISPATCH",4,2,35,"void convert_unary<float, __half>(void const*, __half*, long, long, long, HIP_vector_type<unsigned int, 3u>, long, long, long)",750,42174398061839,42174398119617,0,0,256,1,1,2228224,1,1
"KERNEL_DISPATCH",4,2,79,"void tile_fp16_gemm<128, 64, 4, 8, 32, false>(__half const*, __half const*, float*, float*, int, int, int, long, int)",751,42174398119617,42174399330740,0,25088,256,1,1,6656,1,8
"KERNEL_DISPATCH",4,2,82,"tile_fp16_reduce(float const*, float*, int, int)",752,42174399330740,42174399374148,0,0,256,1,1,53248,1,1
"KERNEL_DISPATCH",4,2,33,"void dequantize_block_iq3_s<__half>(void const*, __half*)",753,42174399398445,42174399849264,0,0,32,1,1,3620864,1,1
"KERNEL_DISPATCH",4,2,35,"void convert_unary<float, __half>(void const*, __half*, long, long, long, HIP_vector_type<unsigned int, 3u>, long, long, long)",754,42174399849264,42174399907042,0,0,256,1,1,2228224,1,1
"KERNEL_DISPATCH",4,2,79,"void tile_fp16_gemm<128, 64, 4, 8, 32, false>(__half const*, __half const*, float*, float*, int, int, int, long, int)",755,42174399907042,42174401123203,0,25088,256,1,1,6656,1,8
"KERNEL_DISPATCH",4,2,82,"tile_fp16_reduce(float const*, float*, int, int)",756,42174401123203,42174401166611,0,0,256,1,1,53248,1,1
"KERNEL_DISPATCH",4,2,33,"void dequantize_block_iq3_s<__half>(void const*, __half*)",757,42178162148963,42178162352817,0,0,32,1,1,2129920,1,1
"KERNEL_DISPATCH",4,2,35,"void convert_unary<float, __half>(void const*, __half*, long, long, long, HIP_vector_type<unsigned int, 3u>, long, long, long)",758,42178162352817,42178162370446,0,0,256,1,1,655360,1,1
"KERNEL_DISPATCH",4,2,79,"void tile_fp16_gemm<128, 64, 4, 8, 32, false>(__half const*, __half const*, float*, float*, int, int, int, long, int)",759,42178162370446,42178163016675,0,25088,256,1,1,13312,1,8
"KERNEL_DISPATCH",4,2,82,"tile_fp16_reduce(float const*, float*, int, int)",760,42178163016675,42178163060083,0,0,256,1,1,106496,1,1
"KERNEL_DISPATCH",4,2,33,"void dequantize_block_iq3_s<__half>(void const*, __half*)",761,42178163393419,42178163593866,0,0,32,1,1,2129920,1,1
"KERNEL_DISPATCH",4,2,35,"void convert_unary<float, __half>(void const*, __half*, long, long, long, HIP_vector_type<unsigned int, 3u>, long, long, long)",762,42178163593866,42178163611199,0,0,256,1,1,655360,1,1
"KERNEL_DISPATCH",4,2,79,"void tile_fp16_gemm<128, 64, 4, 8, 32, false>(__half const*, __half const*, float*, float*, int, int, int, long, int)",763,42178163611199,42178164247354,0,25088,256,1,1,13312,1,8
"KERNEL_DISPATCH",4,2,82,"tile_fp16_reduce(float const*, float*, int, int)",764,42178164247354,42178164290614,0,0,256,1,1,106496,1,1
"KERNEL_DISPATCH",4,2,33,"void dequantize_block_iq3_s<__half>(void const*, __half*)",765,42178164313577,42178164526912,0,0,32,1,1,2129920,1,1
"KERNEL_DISPATCH",4,2,35,"void convert_unary<float, __half>(void const*, __half*, long, long, long, HIP_vector_type<unsigned int, 3u>, long, long, long)",766,42178164526912,42178164544394,0,0,256,1,1,655360,1,1
"KERNEL_DISPATCH",4,2,79,"void tile_fp16_gemm<128, 64, 4, 8, 32, false>(__half const*, __half const*, float*, float*, int, int, int, long, int)",767,42178164544394,42178165177141,0,25088,256,1,1,13312,1,8
"KERNEL_DISPATCH",4,2,82,"tile_fp16_reduce(float const*, float*, int, int)",768,42178165177141,42178165219956,0,0,256,1,1,106496,1,1
"KERNEL_DISPATCH",4,2,33,"void dequantize_block_iq3_s<__half>(void const*, __half*)",769,42178165247660,42178165460996,0,0,32,1,1,2129920,1,1
"KERNEL_DISPATCH",4,2,35,"void convert_unary<float, __half>(void const*, __half*, long, long, long, HIP_vector_type<unsigned int, 3u>, long, long, long)",770,42178165460996,42178165478329,0,0,256,1,1,655360,1,1
"KERNEL_DISPATCH",4,2,79,"void tile_fp16_gemm<128, 64, 4, 8, 32, false>(__half const*, __half const*, float*, float*, int, int, int, long, int)",771,42178165478329,42178166105743,0,25088,256,1,1,13312,1,8
"KERNEL_DISPATCH",4,2,82,"tile_fp16_reduce(float const*, float*, int, int)",772,42178166105743,42178166148558,0,0,256,1,1,106496,1,1
"KERNEL_DISPATCH",4,2,33,"void dequantize_block_iq3_s<__half>(void const*, __half*)",773,42178166169299,42178166382487,0,0,32,1,1,2129920,1,1
"KERNEL_DISPATCH",4,2,35,"void convert_unary<float, __half>(void const*, __half*, long, long, long, HIP_vector_type<unsigned int, 3u>, long, long, long)",774,42178166382487,42178166399968,0,0,256,1,1,655360,1,1
"KERNEL_DISPATCH",4,2,79,"void tile_fp16_gemm<128, 64, 4, 8, 32, false>(__half const*, __half const*, float*, float*, int, int, int, long, int)",775,42178166399968,42178167060420,0,25088,256,1,1,13312,1,8
"KERNEL_DISPATCH",4,2,82,"tile_fp16_reduce(float const*, float*, int, int)",776,42178167060420,42178167107976,0,0,256,1,1,106496,1,1
"KERNEL_DISPATCH",4,2,33,"void dequantize_block_iq3_s<__half>(void const*, __half*)",777,42178167130939,42178167368867,0,0,32,1,1,2129920,1,1
"KERNEL_DISPATCH",4,2,35,"void convert_unary<float, __half>(void const*, __half*, long, long, long, HIP_vector_type<unsigned int, 3u>, long, long, long)",778,42178167368867,42178167388423,0,0,256,1,1,655360,1,1
"KERNEL_DISPATCH",4,2,79,"void tile_fp16_gemm<128, 64, 4, 8, 32, false>(__half const*, __half const*, float*, float*, int, int, int, long, int)",779,42178167388423,42178168144431,0,25088,256,1,1,13312,1,8
"KERNEL_DISPATCH",4,2,82,"tile_fp16_reduce(float const*, float*, int, int)",780,42178168144431,42178168216283,0,0,256,1,1,106496,1,1
"KERNEL_DISPATCH",4,2,33,"void dequantize_block_iq3_s<__half>(void const*, __half*)",781,42178168242950,42178168516434,0,0,32,1,1,2129920,1,1
"KERNEL_DISPATCH",4,2,35,"void convert_unary<float, __half>(void const*, __half*, long, long, long, HIP_vector_type<unsigned int, 3u>, long, long, long)",782,42178168516434,42178168543249,0,0,256,1,1,655360,1,1
"KERNEL_DISPATCH",4,2,79,"void tile_fp16_gemm<128, 64, 4, 8, 32, false>(__half const*, __half const*, float*, float*, int, int, int, long, int)",783,42178168543249,42178169356443,0,25088,256,1,1,13312,1,8
"KERNEL_DISPATCH",4,2,82,"tile_fp16_reduce(float const*, float*, int, int)",784,42178169356443,42178169404592,0,0,256,1,1,106496,1,1
"KERNEL_DISPATCH",4,2,33,"void dequantize_block_iq3_s<__half>(void const*, __half*)",785,42178169428295,42178169666224,0,0,32,1,1,2129920,1,1
"KERNEL_DISPATCH",4,2,35,"void convert_unary<float, __half>(void const*, __half*, long, long, long, HIP_vector_type<unsigned int, 3u>, long, long, long)",786,42178169666224,42178169685631,0,0,256,1,1,655360,1,1
"KERNEL_DISPATCH",4,2,79,"void tile_fp16_gemm<128, 64, 4, 8, 32, false>(__half const*, __half const*, float*, float*, int, int, int, long, int)",787,42178169685631,42178170350231,0,25088,256,1,1,13312,1,8
"KERNEL_DISPATCH",4,2,82,"tile_fp16_reduce(float const*, float*, int, int)",788,42178170350231,42178170392602,0,0,256,1,1,106496,1,1
"KERNEL_DISPATCH",4,2,33,"void dequantize_block_iq3_s<__half>(void const*, __half*)",789,42178170413935,42178170627419,0,0,32,1,1,2129920,1,1
"KERNEL_DISPATCH",4,2,35,"void convert_unary<float, __half>(void const*, __half*, long, long, long, HIP_vector_type<unsigned int, 3u>, long, long, long)",790,42178170627419,42178170644604,0,0,256,1,1,655360,1,1
"KERNEL_DISPATCH",4,2,79,"void tile_fp16_gemm<128, 64, 4, 8, 32, false>(__half const*, __half const*, float*, float*, int, int, int, long, int)",791,42178170644604,42178171281203,0,25088,256,1,1,13312,1,8
"KERNEL_DISPATCH",4,2,82,"tile_fp16_reduce(float const*, float*, int, int)",792,42178171281203,42178171323574,0,0,256,1,1,106496,1,1
"KERNEL_DISPATCH",4,2,33,"void dequantize_block_iq3_s<__half>(void const*, __half*)",793,42178171345204,42178171558391,0,0,32,1,1,2129920,1,1
"KERNEL_DISPATCH",4,2,35,"void convert_unary<float, __half>(void const*, __half*, long, long, long, HIP_vector_type<unsigned int, 3u>, long, long, long)",794,42178171558391,42178171575873,0,0,256,1,1,655360,1,1
"KERNEL_DISPATCH",4,2,79,"void tile_fp16_gemm<128, 64, 4, 8, 32, false>(__half const*, __half const*, float*, float*, int, int, int, long, int)",795,42178171575873,42178172199138,0,25088,256,1,1,13312,1,8
"KERNEL_DISPATCH",4,2,82,"tile_fp16_reduce(float const*, float*, int, int)",796,42178172199138,42178172242546,0,0,256,1,1,106496,1,1
"KERNEL_DISPATCH",4,2,33,"void dequantize_block_iq3_s<__half>(void const*, __half*)",797,42178172264176,42178172477660,0,0,32,1,1,2129920,1,1
"KERNEL_DISPATCH",4,2,35,"void convert_unary<float, __half>(void const*, __half*, long, long, long, HIP_vector_type<unsigned int, 3u>, long, long, long)",798,42178172477660,42178172495141,0,0,256,1,1,655360,1,1
"KERNEL_DISPATCH",4,2,79,"void tile_fp16_gemm<128, 64, 4, 8, 32, false>(__half const*, __half const*, float*, float*, int, int, int, long, int)",799,42178172495141,42178173130407,0,25088,256,1,1,13312,1,8
"KERNEL_DISPATCH",4,2,82,"tile_fp16_reduce(float const*, float*, int, int)",800,42178173130407,42178173173667,0,0,256,1,1,106496,1,1
"KERNEL_DISPATCH",4,2,33,"void dequantize_block_iq3_s<__half>(void const*, __half*)",801,42178173195149,42178173408484,0,0,32,1,1,2129920,1,1
"KERNEL_DISPATCH",4,2,35,"void convert_unary<float, __half>(void const*, __half*, long, long, long, HIP_vector_type<unsigned int, 3u>, long, long, long)",802,42178173408484,42178173426114,0,0,256,1,1,655360,1,1
"KERNEL_DISPATCH",4,2,79,"void tile_fp16_gemm<128, 64, 4, 8, 32, false>(__half const*, __half const*, float*, float*, int, int, int, long, int)",803,42178173426114,42178174084195,0,25088,256,1,1,13312,1,8
"KERNEL_DISPATCH",4,2,82,"tile_fp16_reduce(float const*, float*, int, int)",804,42178174084195,42178174131306,0,0,256,1,1,106496,1,1
"KERNEL_DISPATCH",4,2,33,"void dequantize_block_iq3_s<__half>(void const*, __half*)",805,42178174154121,42178174391753,0,0,32,1,1,2129920,1,1
"KERNEL_DISPATCH",4,2,35,"void convert_unary<float, __half>(void const*, __half*, long, long, long, HIP_vector_type<unsigned int, 3u>, long, long, long)",806,42178174391753,42178174411309,0,0,256,1,1,655360,1,1
"KERNEL_DISPATCH",4,2,79,"void tile_fp16_gemm<128, 64, 4, 8, 32, false>(__half const*, __half const*, float*, float*, int, int, int, long, int)",807,42178174411309,42178175173391,0,25088,256,1,1,13312,1,8
"KERNEL_DISPATCH",4,2,82,"tile_fp16_reduce(float const*, float*, int, int)",808,42178175173391,42178175245836,0,0,256,1,1,106496,1,1
"KERNEL_DISPATCH",4,2,33,"void dequantize_block_iq3_s<__half>(void const*, __half*)",809,42178175272207,42178175545691,0,0,32,1,1,2129920,1,1
"KERNEL_DISPATCH",4,2,35,"void convert_unary<float, __half>(void const*, __half*, long, long, long, HIP_vector_type<unsigned int, 3u>, long, long, long)",810,42178175545691,42178175572802,0,0,256,1,1,655360,1,1
"KERNEL_DISPATCH",4,2,79,"void tile_fp16_gemm<128, 64, 4, 8, 32, false>(__half const*, __half const*, float*, float*, int, int, int, long, int)",811,42178175572802,42178176376662,0,25088,256,1,1,13312,1,8
"KERNEL_DISPATCH",4,2,82,"tile_fp16_reduce(float const*, float*, int, int)",812,42178176376662,42178176424811,0,0,256,1,1,106496,1,1
"KERNEL_DISPATCH",4,2,33,"void dequantize_block_iq3_s<__half>(void const*, __half*)",813,42178176447774,42178176685703,0,0,32,1,1,2129920,1,1
"KERNEL_DISPATCH",4,2,35,"void convert_unary<float, __half>(void const*, __half*, long, long, long, HIP_vector_type<unsigned int, 3u>, long, long, long)",814,42178176685703,42178176705407,0,0,256,1,1,655360,1,1
