"Kind","Agent_Id","Queue_Id","Kernel_Id","Kernel_Name","Correlation_Id","Start_Timestamp","End_Timestamp","Private_Segment_Size","Group_Segment_Size","Workgroup_Size_X","Workgroup_Size_Y","Workgroup_Size_Z","Grid_Size_X","Grid_Size_Y","Grid_Size_Z"
"KERNEL_DISPATCH",4,2,78,"void tile_fp16_gemm<128, 64, 4, 8, 32>(__half const*, __half const*, float*, float*, int, int, long)",539,17044208454312,17044209453151,0,25088,256,1,1,6656,1,8
"KERNEL_DISPATCH",4,2,79,"tile_fp16_reduce(float const*, float*, int, int)",540,17044209453151,17044209481003,0,0,256,1,1,53248,1,1
"KERNEL_DISPATCH",4,2,21,"void dequantize_block_iq3_s<__half>(void const*, __half*)",541,17044209502337,17044209904866,0,0,32,1,1,3620864,1,1
"KERNEL_DISPATCH",4,2,61,"void convert_unary<float, __half>(void const*, __half*, long, long, long, HIP_vector_type<unsigned int, 3u>, long, long, long)",542,17044209904866,17044209962497,0,0,256,1,1,2228224,1,1
"KERNEL_DISPATCH",4,2,78,"void tile_fp16_gemm<128, 64, 4, 8, 32>(__half const*, __half const*, float*, float*, int, int, long)",543,17044209962497,17044211227268,0,25088,256,1,1,6656,1,8
"KERNEL_DISPATCH",4,2,79,"tile_fp16_reduce(float const*, float*, int, int)",544,17044211227268,17044211270676,0,0,256,1,1,53248,1,1
"KERNEL_DISPATCH",4,2,21,"void dequantize_block_iq3_s<__half>(void const*, __half*)",545,17044211295714,17044211721650,0,0,32,1,1,3620864,1,1
"KERNEL_DISPATCH",4,2,61,"void convert_unary<float, __half>(void const*, __half*, long, long, long, HIP_vector_type<unsigned int, 3u>, long, long, long)",546,17044211721650,17044211779429,0,0,256,1,1,2228224,1,1
"KERNEL_DISPATCH",4,2,78,"void tile_fp16_gemm<128, 64, 4, 8, 32>(__half const*, __half const*, float*, float*, int, int, long)",547,17044211779429,17044213027311,0,25088,256,1,1,6656,1,8
"KERNEL_DISPATCH",4,2,79,"tile_fp16_reduce(float const*, float*, int, int)",548,17044213027311,17044213069831,0,0,256,1,1,53248,1,1
"KERNEL_DISPATCH",4,2,21,"void dequantize_block_iq3_s<__half>(void const*, __half*)",549,17044213094276,17044213546583,0,0,32,1,1,3620864,1,1
"KERNEL_DISPATCH",4,2,61,"void convert_unary<float, __half>(void const*, __half*, long, long, long, HIP_vector_type<unsigned int, 3u>, long, long, long)",550,17044213546583,17044213604362,0,0,256,1,1,2228224,1,1
"KERNEL_DISPATCH",4,2,78,"void tile_fp16_gemm<128, 64, 4, 8, 32>(__half const*, __half const*, float*, float*, int, int, long)",551,17044213604362,17044214690166,0,25088,256,1,1,6656,1,8
"KERNEL_DISPATCH",4,2,79,"tile_fp16_reduce(float const*, float*, int, int)",552,17044214690166,17044214732390,0,0,256,1,1,53248,1,1
"KERNEL_DISPATCH",4,2,21,"void dequantize_block_iq3_s<__half>(void const*, __half*)",553,17044214753575,17044215155659,0,0,32,1,1,3620864,1,1
"KERNEL_DISPATCH",4,2,61,"void convert_unary<float, __half>(void const*, __half*, long, long, long, HIP_vector_type<unsigned int, 3u>, long, long, long)",554,17044215155659,17044215213883,0,0,256,1,1,2228224,1,1
"KERNEL_DISPATCH",4,2,79,"tile_fp16_reduce(float const*, float*, int, int)",556,17044216295687,17044216339095,0,0,256,1,1,53248,1,1
"KERNEL_DISPATCH",4,2,78,"void tile_fp16_gemm<128, 64, 4, 8, 32>(__half const*, __half const*, float*, float*, int, int, long)",555,17044215213883,17044216295687,0,25088,256,1,1,6656,1,8
"KERNEL_DISPATCH",4,2,21,"void dequantize_block_iq3_s<__half>(void const*, __half*)",557,17044216362059,17044216763994,0,0,32,1,1,3620864,1,1
"KERNEL_DISPATCH",4,2,61,"void convert_unary<float, __half>(void const*, __half*, long, long, long, HIP_vector_type<unsigned int, 3u>, long, long, long)",558,17044216763994,17044216822070,0,0,256,1,1,2228224,1,1
"KERNEL_DISPATCH",4,2,78,"void tile_fp16_gemm<128, 64, 4, 8, 32>(__half const*, __half const*, float*, float*, int, int, long)",559,17044216822070,17044217907874,0,25088,256,1,1,6656,1,8
"KERNEL_DISPATCH",4,2,79,"tile_fp16_reduce(float const*, float*, int, int)",560,17044217907874,17044217950838,0,0,256,1,1,53248,1,1
