"Kind","Direction","Source_Agent_Id","Destination_Agent_Id","Correlation_Id","Start_Timestamp","End_Timestamp"
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1292,25906622146729,25906622151025
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1293,25906629850759,25906631785655
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1294,25906631910539,25906631914835
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1295,25906631924613,25906631929501
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1296,25906631937649,25906631941205
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1297,25906631949204,25906631952760
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1298,25906631960908,25906631964463
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1299,25906631973055,25906631976463
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1300,25906631984611,25906631988314
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1301,25906631996462,25906632000018
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1302,25906632012313,25906632015721
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1303,25906632023869,25906632027720
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1304,25906632035720,25906632039127
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1305,25906632049794,25906632053349
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1306,25906632061645,25906632065349
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1307,25906632073496,25906632076904
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1308,25906632084755,25906632088311
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1309,25906632096755,25906632100607
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1310,25906632161938,25906632239120
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1311,25906632299563,25906632377041
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1312,25906638554902,25906640392912
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1313,25906640510686,25906640514982
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1314,25906640523871,25906640527278
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1315,25906643158002,25906643820942
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1316,25906643928493,25906643932641
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1317,25906643942715,25906643947604
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1318,25906656766705,25906660557686
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1319,25906660721383,25906660725679
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1320,25906668056390,25906669984175
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1321,25906670156910,25906670161206
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1322,25906670170984,25906670175873
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1323,25906670184317,25906670187872
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1324,25906670196464,25906670199872
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1325,25906670208760,25906670212316
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1326,25906670222834,25906670226389
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1327,25906670234537,25906670238389
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1328,25906670246685,25906670250240
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1329,25906670414383,25906670417790
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1330,25906670427864,25906670431567
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1331,25906670440308,25906670443715
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1332,25906670451863,25906670455270
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1333,25906670463714,25906670467418
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1334,25906670475714,25906670479121
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1335,25906670487121,25906670490677
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1336,25906670502232,25906670505935
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1337,25906670560896,25906670638227
